titles,links,content,time,media
​ 朱 立 倫 辯 論 表 現 　 胡 志 強 ： 超 乎 預 期 地 好,https://www.appledaily.com.tw/realtimenews/article/new/20160102/766436/,國民黨總統候選人朱立倫舉行辯論會後記者會，競選總部主委胡志強表示，「表現超乎預期的好」，他透露在準備辯論過程，有給朱立倫...,2016-01-02,Apple Daily
【 法 廣 R F I 】 台 灣 大 選 第 二 次 電 視 辯 論 會 登 場,https://www.appledaily.com.tw/realtimenews/article/new/20160102/766434/,本內容由法廣中文部提供再過兩個星期就要投票的台灣總統大選今天舉行第二場也是最後一場候選人電視直播辯論會。辯論會場選在台北...,2016-01-02,Apple Daily
總 統 辯 論 最 終 回 　 蔡 英 文 記 者 會 全 文,https://www.appledaily.com.tw/realtimenews/article/new/20160102/766428/,總統辯論最終回，民進黨候選人蔡英文舉辦會後記者會時，仍有火花。回答記者提問時除了猛批對手扭曲她的政策，也酸朱沒有利用機會...,2016-01-02,Apple Daily
總 統 辯 論 3 人 「 空 心 度 」 　 網 友 評 最 空 的 是 . . .,https://www.appledaily.com.tw/realtimenews/article/new/20160102/766427/,總統候選人電視辯論會稍早結束，3人發言內容也在PTT引發討論，一名表示自己也是在搞辯論的網友發文表示，認為3名總統候選人...,2016-01-02,Apple Daily
總 統 辯 論 表 現 　 周 玉 蔻 2 4 字 總 結,https://www.appledaily.com.tw/realtimenews/article/new/20160102/766414/,總統候選人電視辯論會稍早結束，資深媒體人周玉蔻在臉書粉絲專頁發文，以各8個字來總統3人表現，認為國民黨朱立倫「拳打腳踢，...,2016-01-02,Apple Daily
【 詰 問 五 】 宋 問 傾 聽 人 民 　 蔡 朱 互 批 基 本 工 資 政 策,https://www.appledaily.com.tw/realtimenews/article/new/20160102/766360/,2016總統大選最終場總統辯論第二輪交叉詰問，親民黨總統候選人宋楚瑜問民進黨總統候選人蔡英文，如何證明自己4年後不會變成...,2016-01-02,Apple Daily
結 論 表 現 　 王 丹 ： 宋 缺 權 太 誠 實 、 蔡 有 總 統 高 度,https://www.appledaily.com.tw/realtimenews/article/new/20160102/766410/,總統候選人電視辯論剛剛結束，中國民運人士王丹在臉書粉絲專頁發文表達看法，認為民進黨總統候選人蔡英文的結論是100分，親民...,2016-01-02,Apple Daily
【 結 論 】 朱 立 倫 感 性 訴 求 　 揮 別 悲 情 找 回 溫 暖 的 台 灣,https://www.appledaily.com.tw/realtimenews/article/new/20160102/766384/,總統電視辯論結束，國民黨總統候選人朱立倫在結論時感性訴求，「希望下一代能真正走出悲情，不要跟大陸敵視仇恨，落實民主精神相...,2016-01-02,Apple Daily
【 詰 問 六 】 蔡 英 文 追 打 國 民 黨 產 　 朱 立 倫 ： 2 6 7 件 都 已 歸 還,https://www.appledaily.com.tw/realtimenews/article/new/20160102/766362/,2016總統辯論下午登場，交叉詰問第六段由民進黨總統候選人蔡英文發問，主打國民黨黨產問題。蔡英文問，國民黨被稱作是全世界...,2016-01-02,Apple Daily
【 朱 立 倫 辯 論 結 論 全 文 】 國 民 黨 要 轉 型 　 1 6 年 基 層 經 驗 「 自 己 可 以 讓 台 灣 更 好 」,https://www.appledaily.com.tw/realtimenews/article/new/20160102/766317/,聆聽兩位的結論也感動也遺憾因為停留在太多的過去台灣要迎向未來台灣不能走在過去悲情中朱立倫要團結的台灣也要台灣歡樂有自信我...,2016-01-02,Apple Daily
【 詰 問 四 】 朱 再 提 漲 基 本 工 資 　 蔡 諷 「 藥 方 有 效 可 得 諾 貝 爾 獎 」,https://www.appledaily.com.tw/realtimenews/article/new/20160102/766356/,第2場總統候選人電視辯論會第4輪交叉詰問中，國民黨總統候選人朱立倫提問指出，他提出「戰略三策」主張4年內基本工資調高到3...,2016-01-02,Apple Daily
【 詰 問 三 】 蔡 英 文 質 疑 藍 辦 賄 選 餐 會 　 朱 立 倫 ： 不 應 未 審 先 判,https://www.appledaily.com.tw/realtimenews/article/new/20160102/766352/,在今總統大選辯論會上，民進黨總統候選人蔡英文問到，國民黨日前邀請上萬人免費吃流水席的活動，包括：國民黨秘書長、國民黨立委...,2016-01-02,Apple Daily
【 交 叉 詰 問 】 蔡 英 文 問 黨 產 　 朱 ： 我 沒 有 包 袱,https://www.appledaily.com.tw/realtimenews/article/new/20160102/766316/,蔡英文提問：我在這要問一個考古題 應該對朱主席來講不是太困難 對宋主席來講也不是很困難的問題也就是說在民主國家政黨中 國...,2016-01-02,Apple Daily
【 交 叉 詰 問 】 宋 酸 朱 「 淡 水 阿 嬤 選 前 會 現 身 」,https://www.appledaily.com.tw/realtimenews/article/new/20160102/766315/,宋楚瑜提問剛剛我提到民進黨愈來愈國民黨化變成有產階級蔡主席可知道民進黨離本土愈來愈遠朱主席當淡水阿嬤勸你出來時你知道國民...,2016-01-02,Apple Daily
【 詰 問 二 】 宋 問 兩 岸 紅 利 遭 壟 斷 　 朱 蔡 互 批 黨 內 有 買 辦,https://www.appledaily.com.tw/realtimenews/article/new/20160102/766350/,總統辯論第三輪的交叉詰問二，親民黨總統候選人宋楚瑜問「兩岸交流經貿往來越來越密切，兩岸政治制度存在差異，台商在大陸權益能...,2016-01-02,Apple Daily
【 火 力 全 開 】 蔡 酸 朱 「 加 薪 讓 經 濟 往 前 諾 貝 爾 獎 會 落 你 身 上 」 　 批 朱 工 資 調 漲 支 票 「 是 另 一 個 6 3 3 、 三 環 三 線 」,https://www.appledaily.com.tw/realtimenews/article/new/20160102/766314/,朱立倫提問：主持人、宋主席、蔡主席這個問題是有關最低基本工資我在上次的辯論會當中提到戰略三策就要把我們基本工資4年內調高...,2016-01-02,Apple Daily
【 交 叉 詰 問 】 蔡 質 疑 國 民 黨 買 票 　 朱 批 未 審 先 判,https://www.appledaily.com.tw/realtimenews/article/new/20160102/766313/,蔡英文提問朱主席講的周邊國家是中國大陸在其中但在美國時我想你可不是把中國大陸放在心裡我今天要問一個問題2008年開始總共...,2016-01-02,Apple Daily
【 詰 問 一 】 朱 立 倫 質 疑 將 開 放 美 豬 　 蔡 英 文 ： 言 之 過 早,https://www.appledaily.com.tw/realtimenews/article/new/20160102/766347/,總統大選第二場辯論會，第三階段交叉詰問，國民黨總統候選人朱立倫首先提問。對含瘦肉精的美國豬肉開放問題，朱說，因國人飲食習...,2016-01-02,Apple Daily
【 交 叉 詰 問 】 宋 問 兩 岸 如 何 不 被 壟 斷 　 蔡 ： 組 國 家 隊 　 朱 ： 違 者 嚴 辦,https://www.appledaily.com.tw/realtimenews/article/new/20160102/766311/,宋楚瑜提問：最近十多年兩岸交流經貿交流密切民進黨始終懷疑向中國大陸傾斜兩岸政治制度存在相當程度差異造成兩岸經貿問題台商在...,2016-01-02,Apple Daily
朱 申 論 砲 火 猛 　 名 嘴 諷 ： 看 清 考 題 、 阿 嬤 很 火,https://www.appledaily.com.tw/realtimenews/article/new/20160102/766383/,總統候選人電視辯論今天下午登場，國民黨總統候選人朱立倫在一開始的申論部分就火力全開，連親民黨總統候選人宋楚瑜在發言時都提...,2016-01-02,Apple Daily
【 公 民 提 問 五 】 勞 工 議 題 　 朱 加 強 勞 檢 、 宋 檢 討 派 遣 工 、 蔡 提 立 法 保 障,https://www.appledaily.com.tw/realtimenews/article/new/20160102/766312/,2016年總統大選第二場辯論下午登場，第二段公民提問第5題是勞工議題，「《勞基法》實施至今有三十多年，很多內容無法具體落...,2016-01-02,Apple Daily
【 辯 論 交 鋒 】 朱 提 問 開 放 美 豬 議 題 批 蔡 政 策 轉 彎 　 蔡 反 嗆 朱 政 治 操 弄 貼 標 籤,https://www.appledaily.com.tw/realtimenews/article/new/20160102/766310/,朱立倫提問心全民健康跟美豬進口問題朱立倫非常清楚我們不貿然開放因國人飲食習慣和他國不一樣我們吃豬肉歐美7倍因此要建立自己...,2016-01-02,Apple Daily
【 公 民 提 問 二 】     朱 蔡 宋 皆 主 張 　 擴 大 人 民 參 與 司 改,https://www.appledaily.com.tw/realtimenews/article/new/20160102/766301/,在今總統大選辯論會上，被詢及司法改革的問題，國民黨總統候選人朱立倫、民進黨總統候選人蔡英文、親民黨總統候選人宋楚瑜都同意...,2016-01-02,Apple Daily
公 民 提 問 回 答 　 王 丹 ： 朱 勞 工 佳 、 蔡 具 體 、 宋 犀 利,https://www.appledaily.com.tw/realtimenews/article/new/20160102/766376/,總統候選人電視辯論會今天下午登場，對於上次被批評的公民提問，中國民運人士王丹在臉書粉絲專頁發文表示，這次的問題比上一次好...,2016-01-02,Apple Daily
【 公 民 提 問 四 】 央 行 獨 立 性 遭 疑 　 朱 宋 皆 肯 定 彭 淮 南,https://www.appledaily.com.tw/realtimenews/article/new/20160102/766306/,三黨副總統候選人辯論下午舉行，第二階段“總統給問嗎”全民連署提問第4題「台灣經濟陷入結構性困境，...,2016-01-02,Apple Daily
【 民 報 】 陳 芳 明 說 : 馬 英 九 演 的 是 鬧 劇 ， 朱 立 倫 卻 是 悲 劇 。,https://www.appledaily.com.tw/realtimenews/article/new/20160102/766374/,本內容由民報提供政治中心/綜合報導(摘錄 全文請連結民報)灣文學教授陳芳明在臉書上撰文<朱立倫是恥部？>，提...,2016-01-02,Apple Daily
【 公 民 提 問 一 】 中 低 收 入 戶 網 路 免 費 　 三 位 候 選 人 都 支 持,https://www.appledaily.com.tw/realtimenews/article/new/20160102/766295/,2016總統大選最終場總統辯論今下午展開，公民提問第一題是要求三位總統候選人回應是否同意推廣免費上網，扶植產業行銷台灣，...,2016-01-02,Apple Daily
【 改 善 勞 工 弱 勢 】 蔡 ： 提 6 政 策 包 括 年 調 最 低 工 資 　 朱 ： 4 年 內 基 本 工 資 調 至 3 萬 元 　 宋 ： 付 不 出 學 貸 勞 工 全 額 補 助,https://www.appledaily.com.tw/realtimenews/article/new/20160102/766307/,勞工朋友問題勞基法超過三十多年很多法令沒具體落實很多中小企業勞工沒有勞健保請問有沒有任何改善之道？宋楚瑜回答：派遣工問題...,2016-01-02,Apple Daily
【 公 民 提 問 三 】 蔡 提 「 最 快 半 年 」 改 革 年 金 　 朱 嗆 不 可 能,https://www.appledaily.com.tw/realtimenews/article/new/20160102/766299/,第2場總統候選人電視辯論會公民提問第三題中問到，不少軍公教退休人員所得替代率超過百分之百，包括18趴存廢及國家負債嚴重問...,2016-01-02,Apple Daily
【 總 統 給 問 嗎 】 如 何 維 持 央 行 獨 立 機 制,https://www.appledaily.com.tw/realtimenews/article/new/20160102/766305/,經濟問題台灣經濟陷入結構性貨幣長期失衡被認為是主要原因而多重政策任務讓現今中央銀行失去原有應該操作獨立空間請問三位候選人...,2016-01-02,Apple Daily
【 公 民 提 問 國 債 年 金 】 宋 ： 國 債 要 怪 領 導 人 亂 花 錢 　 蔡 ： 三 原 則 改 革 年 金 包 括 1 8 % 　 朱 ： 建 立 總 額 制 未 來 付 越 多 領 越 多,https://www.appledaily.com.tw/realtimenews/article/new/20160102/766304/,財經議題軍公教人員所得替代率高達百分之百以及18趴存廢問題。蔡英文回答：15年內退休基金將破產若不認真處理都可能在這一代...,2016-01-02,Apple Daily
【 申 論 】 蔡 英 文 諷 朱 立 倫 　 與 人 民 距 離 太 遙 遠,https://www.appledaily.com.tw/realtimenews/article/new/20160102/766292/,民進黨總統候選人蔡英文在申論時表示，在這次選舉提出了「五大政治改革」，她要讓虛耗、惡鬥、對立、空轉的台灣，徹底的改變，首...,2016-01-02,Apple Daily
【 總 統 給 問 嗎 】 如 何 推 動 司 法 改 革,https://www.appledaily.com.tw/realtimenews/article/new/20160102/766303/,法務方面司法是正義最後一道防線但在台灣司法，給了法官很大自由心證空間加上法官的終身職還有近來出現許多有爭議性判決三位有沒...,2016-01-02,Apple Daily
【 公 民 提 問 】 解 決 數 位 落 差 　 朱 ： 讓 台 灣 所 有 角 落 免 費 上 網 　   蔡 ： 解 決 頻 寬 幫 助 偏 鄉 免 費 上 網 　 宋 ： 中 低 收 入 免 費,https://www.appledaily.com.tw/realtimenews/article/new/20160102/766302/,科技議題請問三位是否同意政府推廣免費上網解決數位落差？朱立倫回答：蔡主席都花五分鐘罵馬英九 馬英九是馬英九朱立倫是朱立倫...,2016-01-02,Apple Daily
【 申 論 】 朱 立 倫 六 問 蔡 英 文 　 猛 轟 小 英 冒 進,https://www.appledaily.com.tw/realtimenews/article/new/20160102/766287/,總統電視辯論會今天登場，國民黨總統候選人朱立倫第一個申論，朱立倫開場1分鐘後，就以6個問題詢問民進黨總統候選人蔡英文，從...,2016-01-02,Apple Daily
B B C 看 總 統 大 選 　 「 為 台 灣 認 同 而 戰 」,https://www.appledaily.com.tw/realtimenews/article/new/20160102/766336/,台灣即將在本月16日迎來總統大選，即將選出帶領台灣的新總統，而英國《BBC》報導評論認為，這是一場至關重要的選戰。報導認...,2016-01-02,Apple Daily
【 決 戰 辯 論 】 朱 立 倫 砲 火 猛 烈 　 6 問 蔡 英 文 「 逢 中 必 反 對 台 灣 未 來 有 利 嗎 」,https://www.appledaily.com.tw/realtimenews/article/new/20160102/766296/,主持人宋主席蔡主席大家好很高興來參加第二次政見辯論這次非常關鍵兩星期我們將選出未來總統這是台灣生存發展生活品質關鍵的選擇...,2016-01-02,Apple Daily
​ 總 統 辯 論 最 終 決 戰 　 朱 宋 蔡 先 後 步 入 會 場,https://www.appledaily.com.tw/realtimenews/article/new/20160102/766293/,國民黨總統候選人朱立倫最先抵達會場，朱立倫一襲黑色西裝，搭配淺藍格菱領帶，挽著妻子高婉倩一起進場，高婉倩身穿毛呢灰黑上衣...,2016-01-02,Apple Daily
【 更 新 】 總 統 辯 論 最 終 回 1 4 0 0 登 場 　 警 方 嚴 密 戒 備,https://www.appledaily.com.tw/realtimenews/article/new/20160102/766047/,第二場總統候選人電視辯論下午2點在三立電視登場，辯論由四報一社（中國時報、自由時報、聯合報、蘋果日報、中央社）與公共電視...,2016-01-02,Apple Daily
【 公 庫 】 總 統 參 選 人 都 說 不 打 房,https://www.appledaily.com.tw/realtimenews/article/new/20160102/766269/,本內容由公庫提供文 / 人民民主陣線-大安區鄭村棋聯合參選團隊宋楚瑜：「反對亂打房，打得不對比打房還嚴重」朱立倫：「不贊...,2016-01-02,Apple Daily
闖 進 朱 總 部 噴 漆 　 警 方 下 周 傳 訊 2 0 名 工 鬥 成 員,https://www.appledaily.com.tw/realtimenews/article/new/20160102/766257/,上周12月25日聖誕節時，20多名工鬥連線人員衝進朱立倫位在北市八德路的競選總部，到處噴漆「還我休假」等字樣，朱總部對日...,2016-01-02,Apple Daily
總 統 辯 論 最 終 回 1 4 : 0 0 登 場   【 蘋 果 L i v e 】 全 程 線 上 直 播,https://www.appledaily.com.tw/realtimenews/article/new/20160102/766228/,繼2015年12月7日首場總統候選人辯論會後，今日下午兩點將進行第二場總統候選人辯論會，由三立主辦製播，主播陳雅琳主持。...,2016-01-02,Apple Daily
【 央 廣 R T I 】 總 統 辯 論   朱 立 倫 將 主 打 新 北 政 績,https://www.appledaily.com.tw/realtimenews/article/new/20160102/766252/,本內容由中央廣播電臺提供第二場總統候選人電視辯論今天(2日)下午登場，國民黨總統候選人朱立倫昨天閉關準備。國民黨文傳會主...,2016-01-02,Apple Daily
一 月 二 日 各 報 頭 條 搶 先 報,https://www.appledaily.com.tw/realtimenews/article/new/20160102/766186/,蘋果日報頭條主播夫妻 杜拜驚逃全球最高樓杜拜「哈里發塔」前晚熱鬧迎接2016年，不料在即將施放煙火前，鄰近63層樓高的「...,2016-01-02,Apple Daily
元 旦 升 旗   宋 逗 趣 唱 R A P,https://www.appledaily.com.tw/appledaily/article/headline/20160102/36989478/,總統府前升旗典禮，馬英九總統及夫人周美青、國民黨總統候選人朱立倫與夫人高婉倩、立法院副院長洪秀柱等人到場。朱、高身穿藍色...,2016-01-02,Apple Daily
藍 保 現 狀   中 部 搶 1 0 席,https://www.appledaily.com.tw/appledaily/article/headline/20160102/36989507/,地方人士說，楊瓊瓔與江啟臣均具基層實力，但面對時代力量立委候選人洪慈庸、民進黨巿議員謝志忠挑戰，綠營天王不斷到台中為洪、...,2016-01-02,Apple Daily
蘋 論 ： 裙 襬 效 應 與 分 裂 投 票,https://www.appledaily.com.tw/appledaily/article/headline/20160102/36989378/,藍軍陣營裡的領先區域如台北丁守中、林郁方，以及桃園的陳學聖等人最近紛紛陷苦戰，就是蔡英文的「裙襬效應」逐漸發威所致，隨選...,2016-01-02,Apple Daily
元 旦 文 告   馬 指 點 兩 岸 路 線   綠 批 失 格,https://www.appledaily.com.tw/appledaily/article/headline/20160102/36989465/,民進黨主席蔡英文昨晚在桃園造勢場合指出，台灣人民這幾年面對產業不景氣、勞工無薪假、「633」、「黃金十年」跳票，在馬總統...,2016-01-02,Apple Daily
【 公 庫 】 新 北 愛 炒 房   新 莊 阿 嬤 請 朱 立 倫 表 態,https://www.appledaily.com.tw/realtimenews/article/new/20160101/766108/,本內容由公庫提供 文 / 塭仔圳合法住宅自救會等在總統大選如火如之際，許多令人民恐懼的迫遷案件仍持續...,2016-01-01,Apple Daily
【 公 督 盟 】 翻 轉 亂 象 ， 迎 接 國 會 「 新 政 治 」 - 《 監 督 力 》 新 書 座 談 會,https://www.appledaily.com.tw/realtimenews/article/new/20160101/766060/,本內容由公民監督國會聯盟提供公督盟12月出版了一本監督國會專書《監督力：翻轉國會新政治》，會出版這本書，主要是延續201...,2016-01-01,Apple Daily
總 統 辯 論 明 交 鋒 　 5 題 公 民 提 問 再 成 焦 點,https://www.appledaily.com.tw/realtimenews/article/new/20160101/765968/,2016總統大選第二次總統候選人辯論將於明日舉行，本屆辯論首創的「公民提問」，也將繼副總統辯論後再度登場。蔡英文、朱立倫...,2016-01-01,Apple Daily
總 統 辯 論 「 喬 身 高 」 　 蔡 、 宋 多 加 1 5 c m 踏 墊 墊 高,https://www.appledaily.com.tw/realtimenews/article/new/20160101/765999/,第二場總統候選人電視辯論會明登場，主辦的三立電視下午彩排，抽籤決定由左至右順序分別是國民黨總統候選人朱立倫、親民黨總統候...,2016-01-01,Apple Daily
誰 拖 累 朱 立 倫 選 情 ？ 　 邱 毅 ： 王 金 平 算 計 太 多,https://www.appledaily.com.tw/realtimenews/article/new/20160101/766013/,國民黨總統候選人朱立倫的支持度一直不能追上民進黨總統候選人蔡英文，前立委邱毅在臉書粉絲專頁發文表示，原因是「朱旁邊的人，...,2016-01-01,Apple Daily
【 民 報 】 國 民 黨 選 後 分 裂 ？ 預 測 四 王 一 后 大 亂 鬥,https://www.appledaily.com.tw/realtimenews/article/new/20160101/765964/,本內容由民報提供文／唐詩(摘錄 全文請連結民報)2016總統與立委選舉在即，國民黨氣勢始終無法拉抬，外界不斷有聲浪質疑藍...,2016-01-01,Apple Daily
國 民 黨 被 控 賄 選 　 反 控 蔡 英 文 違 《 選 罷 法 》,https://www.appledaily.com.tw/realtimenews/article/new/20160101/765887/,民進黨質疑國民黨在新竹市舉辦大規模餐會涉賄選，昨天透過律師向特偵組告發國民黨主席朱立倫，國民黨認為，民進黨指控不實，意圖...,2016-01-01,Apple Daily
總 統 擁 抱 顯 尷 尬 　 柱 姊 ： 男 女 有 別 要 保 持 距 離,https://www.appledaily.com.tw/realtimenews/article/new/20160101/765850/,立法院副院長洪秀柱今早出席總統府前元旦升旗典禮時，總統夫人周美青與總統馬英九先後與洪擁抱，不過當馬擁抱時，洪似顯得尷尬。...,2016-01-01,Apple Daily
看 柯 Ｐ 和 林 昶 佐 的 「 神 回 」,https://www.appledaily.com.tw/realtimenews/article/new/20160101/765828/,東方亮（資深新聞工作者）柯Ｐ經常說話無厘頭，但偶爾也有「神回」之作，常令人傻眼！像為何別人會落入「造神、滅神」運動而自己...,2016-01-01,Apple Daily
元 旦 台 中 固 票 　 胡 志 強 籲 拼 逆 轉 勝,https://www.appledaily.com.tw/realtimenews/article/new/20160101/765821/,台中市前市長胡志強上午偕同夫人邵曉鈴，出席全國公教軍警暨退休人員總會台中市分會支持朱立倫、王如玄後援會成立大會，號召退休...,2016-01-01,Apple Daily
評 沈 富 雄 的 〈 2 0 1 6 大 預 測 〉,https://www.appledaily.com.tw/realtimenews/article/new/20160101/765826/,作者：朱駿（獨立評論人，Facebook：朱駿評論）沈富雄先生(2015-12-31)在蘋果日報投書〈2016大預測〉，...,2016-01-01,Apple Daily
照 顧 工 作 是 國 家 責 任,https://www.appledaily.com.tw/realtimenews/article/new/20160101/765820/,作者：林世嘉（女性，前立委）第二場總統大選公辦政見會三位候選人不約而同花了不少篇幅討論『托育』、『長期照顧』等照顧工作的...,2016-01-01,Apple Daily
九 二 共 識 救 不 了 朱 立 倫,https://www.appledaily.com.tw/realtimenews/article/new/20160101/765816/,作者：羅伯特亞當斯(部落格作家)馬總統、朱主席與中共，唯一重要且共同的政見就是「九二共識」。國民黨與共產黨攜手發表總統大...,2016-01-01,Apple Daily
朱 立 倫 這 次 不 提 阿 嬤 　 改 找 幼 童 來 做 操,https://www.appledaily.com.tw/realtimenews/article/new/20160101/765753/,新年新希望，在2016的第一天早晨，國民黨總統候選人朱立倫這次不提阿嬤，反而是帶著兩名孫子一起做操。朱立倫臉書PO出一段...,2016-01-01,Apple Daily
【 央 廣 R T I 】 與 朱 民 調 拉 近   宋 ： 繼 續 闡 述 政 策 理 念,https://www.appledaily.com.tw/realtimenews/article/new/20160101/765742/,本內容由中央廣播電臺提供       根據民調結果，親民黨總統候選人宋楚瑜與國民...,2016-01-01,Apple Daily
【 央 廣 R T I 】 元 旦 升 旗   朱 立 倫 ： 為 中 華 民 國 祝 福,https://www.appledaily.com.tw/realtimenews/article/new/20160101/765740/,本內容由中央廣播電臺提供       國民黨主席、總統候選人朱立倫與夫人高婉倩今...,2016-01-01,Apple Daily
【 更 新 】 馬 任 內 最 後 一 次 元 旦 升 旗 　 王 洪 朱 出 席,https://www.appledaily.com.tw/realtimenews/article/new/20160101/765674/,（更新：增加影片）總統府前升旗典禮元旦今晨6時30分舉行，這是馬英九總統任內最後一次元旦升旗典禮，馬總統身穿飛行夾克與夫...,2016-01-01,Apple Daily
穿 情 侶 裝 升 旗 曬 恩 愛 　 朱 立 倫 ： 太 太 選 的,https://www.appledaily.com.tw/realtimenews/article/new/20160101/765690/,總統府前升旗典禮元旦今天早上舉行，國民黨主席、總統候選人朱立倫與太太高婉倩一同出席，兩人身穿藍色的防風外套，牽手走進典禮...,2016-01-01,Apple Daily
司 馬 觀 點 ： 朱 立 倫 的 一 個 台 灣 （ 江 春 男 ）,https://tw.appledaily.com/headline/daily/20160101/36987254/,但這幾年實踐證明，這是種兩岸的「詮釋博弈」，向不同的觀眾各說各話，假裝對方沒聽到。其實「九二共識」是九二「共」識，一中各...,2016-01-01,Apple Daily
選 前 黃 金 周   藍 邀 周 美 青 遊 行,https://tw.appledaily.com/headline/daily/20160101/36987293/,為拉抬選情，朱立倫曾拜託馬英九總統，請他周美青助選，馬允諾轉達。國民黨規劃遊行兵分三路，一路由朱領軍從台大校門口出發；第...,2016-01-01,Apple Daily
趙 少 康 傳 真 ： 不 確 定 的 明 年 過 後 （ 趙 少 康 ）,https://tw.appledaily.com/headline/daily/20160101/36987537/,我曾就此事詢問香港財經界人士：「離1997年還有15年，她為什麼急著在現在談？不是自取其辱？」他們回答我：「一個長期大型...,2016-01-01,Apple Daily
藍 1 0 席 告 急   就 怕 蔡 掀 海 嘯,https://tw.appledaily.com/headline/daily/20160101/36987312/,國民黨在北北基共提名20席（基隆提名1席，台北提名7席，新北提名12席），桃竹苗提名10席（桃園提名6席，新竹提名2席，...,2016-01-01,Apple Daily
辣 蘋 果 ： 2 0 1 6 大 翻 轉 （ 余 艾 苔 ）,https://tw.appledaily.com/headline/daily/20160101/36987303/,選戰剩倒數15天，可說進入最後衝刺期，3組候選人天天短兵相接，辯論會上也火花四射，愈接近投票日，三方陣營攻防只會更激烈。...,2016-01-01,Apple Daily
總 統 給 問 嗎 ？,https://tw.appledaily.com/headline/daily/20160101/36987326/,為消弭戰亂，確保國家主權，邁入國際社會，實踐永久和平，您贊成推動台灣總統開放給世界菁英來參選嗎？開放民選總統不限國籍，透...,2016-01-01,Apple Daily
蔡 被 指 與 北 京 對 話   綠 駁 斥 《 華 郵 》 報 導,https://tw.appledaily.com/headline/daily/20160101/36987300/,民進黨發言人阮昭雄昨強調，寇謐將所言非事實。《華郵》報導，蔡英文極可能勝選，她日前與國民黨總統候選人朱立倫辯論時，拒承認...,2016-01-01,Apple Daily
學 界 連 署   1 6 6 8 人 挺 英 仁 配,https://tw.appledaily.com/headline/daily/20160101/36987286/,學術界後援會由前衛生署長李明亮任召集人，並有23名中研院院士、24名前大學校長共同擔任發起人，有美國、加拿大等1668名...,2016-01-01,Apple Daily
7 5 歲 鄒 森 抵 台 道 別 鄒 少 官   「 下 輩 子 等 你 」 續 父 子 情,https://tw.appledaily.com/entertainment/daily/20160101/36986565/,鄒森去年11月初知道鄒少官病情後已回台1次，不料此次再來，父子已陰陽兩隔，徒留白髮人送黑髮人的無奈。回憶當年和夏台鳳分居...,2016-01-01,Apple Daily
江 春 男 ： 朱 立 倫 的 一 個 台 灣,https://www.appledaily.com.tw/realtimenews/article/new/20160101/765555/,四年前那次大選，高呼「九二 共識」口號的馬英九當選，許多人認為兩岸關係起來了關鍵作用，九二共識立了奇功，附合這個口號的學...,2016-01-01,Apple Daily
趙 少 康 ： 不 確 定 的 明 年 過 後,https://www.appledaily.com.tw/realtimenews/article/new/20160101/765504/,趙少康／廣播電視主持人又是一年開始，新年新希望，但又不免對台灣的前景充滿不確定性。政治本來就充滿不確定性，搞政治的人天天...,2016-01-01,Apple Daily
【 更 新 】 《 華 郵 》 ： 蔡 英 文 與 北 京 有 力 人 士 對 話,https://tw.news.appledaily.com/politics/realtime/20151231/765421/,（新增：寇謐將的專訪回應）就在兩岸昨天宣布設定熱線之際，中國國台辦發言人馬曉光昨天也同時強調「九二共識」的重要性，警告若...,2015-12-31,Apple Daily
【 法 廣 R F I 】 總 統 候 選 人 齊 促 日 本 道 歉 賠 償,https://tw.news.appledaily.com/politics/realtime/20151231/765553/,本內容由法廣中文部提供台灣三名總統候選人均要求日本就慰安婦問題道歉並賠償。馬英九政府在追究包括慰安婦問題在內的日軍責任方...,2015-12-31,Apple Daily
3 位 總 統 候 選 人 的 表 現 　 老 外 用 一 首 歌 形 容,https://tw.appledaily.com/new/realtime/20151231/765499/,中央選舉委員會昨日晚間，舉辦第2場總統選舉電視政見發表會，讓三位候選人發表自己的政見，對此，《老外看台灣》的英國主持人郝...,2015-12-31,Apple Daily
【 更 新 】 陪 夫 到 東 區 送 暖 暖 包 　 高 婉 倩 ： 朱 立 倫 是 暖 男,https://tw.news.appledaily.com/politics/realtime/20151231/765482/,（更新：增加影片）跨年夜，國民黨總統候選人朱立倫今晚帶著太太高婉倩到台北東區發放暖暖包給路人，高婉倩笑說朱立倫在家真的是...,2015-12-31,Apple Daily
綠 指 新 竹 感 恩 餐 會 是 賄 選 　 藍 營 明 提 告 反 制,https://tw.news.appledaily.com/politics/realtime/20151231/765486/,民進黨指控國民黨透過新竹歲末感恩餐會行賄選之實，追加告發國民黨及國民黨主席朱立倫，國民黨文傳會副主委李明賢表示，新竹餐會...,2015-12-31,Apple Daily
朱 立 倫 公 布 競 選 經 費 支 出 僅 5 6 1 萬 元 ？ 　 綠 批 敷 衍,https://tw.news.appledaily.com/politics/realtime/20151231/765447/,國民黨總統候選人朱立倫陣營今以新聞稿公佈財務收支表，民進黨發言人阮昭雄今晚表示，當各界不斷要求競選財務公開透明，要求朱立...,2015-12-31,Apple Daily
柱 柱 姐 首 支 助 選 廣 告 　 說 不 出 「 朱 立 倫 」 三 個 字,https://tw.news.appledaily.com/politics/realtime/20151231/765404/,立法院副院長洪秀柱晚間在臉書公佈為國民黨所拍攝的競選廣告，洪秀柱在廣告中說，「這是我的第一支競選廣告，但不是為我，有一些...,2015-12-31,Apple Daily
